8433	Ausberto	1552850	54	310570	
8434	Aguirre	7630	80	763	
8435	Ron	360202	100	36020	
8436	Patricia	1348080	73	269616	
8437	Lehane	1478604	55	295720	
8438	Dickens	25000	48	2500	
8439	Rude	604060	69	60406	
8440	T	1019460	68	203892	
8441	mark	936162	80	93616	
8442	speechpathology	129500	101	12950	
8443	Janxi	500311	83	50031	
8444	Yuliana	3367777	103	1683888	
8445	SMOG	132008	104	13200	
8446	Zailan	929540	88	92954	
8447	Rude	442544	86	44254	
8448	Burdette	76329	86	7632	
8449	Robertson	1234928	76	246985	
8450	miranda	1067830	87	213566	
8451	uno	125343	33	12534	
8452	Superstar	233512	67	23351	
8453	Opionionated	253482	103	25348	
8454	Baird	118267	91	11826	
8455	Macdonald	175061	105	17506	
8456	Laurence	2534471	74	760341	
8457	Louise	396369	74	39636	
8458	vkthor	180568	96	18056	
8459	Bowden	249731	80	24973	
8460	Niner	305711	71	30571	
8461	Zanella	308542	73	30854	
8462	Up	400960	80	40096	
8463	T	59649	78	5964	
8464	Nikki	107883	84	10788	
8465	Marvyn	188877	87	18887	
8466	P	113715	86	11371	
8467	Adam	349058	80	34905	
8468	Bullock	1027347	103	205469	
8469	andreidore	1158236	79	231647	
8470	the	334569	80	33456	
8471	till	269143	83	26914	
8472	LEITH	430123	70	43012	
8473	PINERO	18751	88	1875	
8474	Ananth	758308	102	75830	
8475	Elvire	616401	83	61640	
8476	Lavin	1226434	61	245286	
8477	Secret	43503	89	4350	
8478	WNJR	963926	56	96392	
8479	garageland	212968	50	21296	
8480	GAMBINO	232781	97	23278	
8481	Lena	80919	92	8091	
8482	Robertson	326	19	32	
8483	Hyphy	7004	52	700	
8484	Holladay	132637	78	13263	
8485	Ashli	145805	96	14580	
8486	Cechy	34381	78	3438	
8487	Fred	955044	125	95504	
8488	Renard	530117	68	53011	
8489	Doctor	321883	115	32188	
8490	Lyd	899746	70	89974	
8491	Guess	148857	98	14885	
8492	Tatjana	218572	35	21857	
8493	Roberto	238754	86	23875	
8494	Bellamy	203144	89	20314	
8495	kelly	235684	67	23568	
8496	Ike	135231	99	13523	
8497	Rain	354186	85	35418	
8498	Hoang	1161057	66	232211	
8499	Shutler	1020819	87	204163	
8500	Basic	7028	61	702	
8501	Wurm	351934	70	35193	
8502	Fat	4185347	55	1674138	
8503	Forest	111451	68	11145	
8504	librariansarah	342994	86	34299	
8505	Jade	35972	107	3597	
8506	Tien	407345	72	40734	
8507	Chan	9510	79	951	
8508	LEITH	39840	84	3984	
8509	Siert	1583198	107	316639	
8510	redaktionen	25001	66	2500	
8511	Ubirajara	1221522	62	244304	
8512	Ibrhm	35930	56	3593	
8513	Christine	1604263	79	320852	
8514	JennyLynnSEM	242641	128	24264	
8515	Mar	505740	67	50574	
8516	Miya	601068	105	60106	
8517	nona	829030	85	82903	
8518	Castro	34269	93	3426	
8519	Dr	471004	80	47100	
8520	KZ	159889	69	15988	
8521	Diego	182811	58	18281	
8522	Wilkinson	1323128	106	264625	
8523	Mattias	4988	80	498	
8524	Bianca	483198	78	48319	
8525	jenaardell	718067	92	71806	
8526	Basic	878651	49	87865	
8527	Onoda	470333	87	47033	
8528	Martinez	87819	54	8781	
8529	zinas	1959	85	195	
8530	Miguel	27396	39	2739	
8531	Connor	920254	111	92025	
8532	rikakon	2251312	90	675393	
8533	Gurule	38044	81	3804	
8534	redaktionen	303540	137	30354	
8535	enlighten	176915	97	17691	
8536	weatherusa	13713	110	1371	
8537	Nguyen	1121479	84	224295	
8538	W	2129001	58	638700	
8539	shiMAC	1894402	66	378880	
8540	Pete	1181511	105	236302	
8541	Alyshah	30332	113	3033	
8542	o	202330	70	20233	
8543	Watters	756101	52	75610	
8544	Lover	218777	84	21877	
8545	SHOT	800063	63	80006	
8546	Myers	368162	110	36816	
8547	Townsend	67034	104	6703	
8548	Totten	58204	95	5820	
8549	shiMAC	73788	102	7378	
8550	Fernandez	218964	68	21896	
8551	Stella	25255	68	2525	
8552	Nescio	24505	117	2450	
8553	Carmy	1201052	101	240210	
8554	Rude	465469	51	46546	
8555	Klent	363875	78	36387	
8556	Dice	41352	83	4135	
8557	Antoni	714601	112	71460	
8558	timhuelva	229387	95	22938	
8559	connie	135262	71	13526	
8560	Stonehouse	4854590	91	1941836	
8561	Ruhlelana	647079	63	64707	
8562	scrogginsdata	876214	89	87621	
8563	Maria	310011	101	31001	
8564	Dyamonn	5258	87	525	
8565	janis	102198	103	10219	
8566	Francisco	412921	117	41292	
8567	Powalski	2071199	101	621359	
8568	Woodward	525642	113	52564	
8569	Hawthorne	536571	92	53657	
8570	d	203762	67	20376	
8571	Retro	110712	76	11071	
8572	Morgan	171357	110	17135	
8573	Amos	127216	88	12721	
8574	Lehane	1021502	62	204300	
8575	Simpson	318521	75	31852	
8576	HypeScience	7237	100	723	
8577	SilverWolf	159758	72	15975	
8578	MRFRugbyLeague	14531	85	1453	
8579	Turner	20641	52	2064	
8580	Milad	2551661	49	765498	
8581	Lyd	30610	53	3061	
8582	Moreira	86542	103	8654	
8583	AngS	116040	94	11604	
8584	shzad	1214982	113	242996	
8585	TED	34722	77	3472	
8586	Spidel	7051	71	705	
8587	sensor	627194	102	62719	
8588	Kuseta	19501	106	1950	
8589	Atiqah	1159367	42	231873	
8590	Martin	652552	93	65255	
8591	Callari	4546261	65	1818504	
8592	Chignell	13159	79	1315	
8593	newpages	244979	71	24497	
8594	Conferences	398677	120	39867	
8595	Nawaret	402094	65	40209	
8596	ytk	1115331	64	223066	
8597	Q	183600	52	18360	
8598	Cruz	3972	87	397	
8599	ZOLENGTHE	54238	95	5423	
8600	Holladay	176506	113	17650	
8601	annkempster	1094057	79	218811	
8602	Dillon	2351297	121	705389	
8603	vibe	280624	74	28062	
8604	Salvatore	162566	86	16256	
8605	se	451280	75	45128	
8606	aka	114370	60	11437	
8607	jmaza	37274	54	3727	
8608	Leanna	944810	129	94481	
8609	Fogarty	1421	56	142	
8610	Power	292104	47	29210	
8611	Opionionated	717561	68	71756	
8612	Karmakaze	220896	101	22089	
8613	Enagri	24117	34	2411	
8614	Axiom	1886705	71	377341	
8615	Eddy	333925	128	33392	
8616	Mayniac	63293	57	6329	
8617	com	209428	95	20942	
8618	Merton	7650	90	765	
8619	Renard	661296	120	66129	
8620	johnathanwills	235336	97	23533	
8621	Chua	109051	94	10905	
8622	Kirsty	39912	62	3991	
8623	Moreira	620965	68	62096	
8624	BossLady	649549	71	64954	
8625	Garcia	178964	90	17896	
8626	Felicity	174908	77	17490	
8627	Dippman	87643	75	8764	
8628	clicks	19656	84	1965	
8629	Aviation	61065	70	6106	
8630	Phresh	1078639	117	215727	
8631	Lidia	1052058	55	210411	
8632	Bush	149559	50	14955	
8633	BDhire	888026	74	88802	
8634	DelDuca	86219	73	8621	
8635	Hirschy	148004	86	14800	
8636	Majesty	822123	100	82212	
8637	Provan	318271	70	31827	
8638	Aoyama	33990	101	3399	
8639	O	440989	84	44098	
8640	Nasos	1381	121	138	
8641	Nazirah	97348	77	9734	
8642	Miguel	214187	61	21418	
8643	NH	7059	97	705	
8644	Midshipmen	83644	131	8364	
8645	Denis	92418	83	9241	
8646	Yo	279145	52	27914	
8647	Powery	1544417	36	308883	
8648	Shani	1270593	78	254118	
8649	Leigh	1684655	84	336931	
8650	Z	136455	85	13645	
8651	Naoma	47031	62	4703	
8652	Kaufman	133540	111	13354	
8653	Times	428237	110	42823	
8654	Jayne	325063	83	32506	
8655	Deng	4354953	60	1741981	
8656	Cechy	796468	84	79646	
8657	Viejo	368061	59	36806	
8658	of	53479	75	5347	
8659	yann	396105	35	39610	
8660	LeXXah	1714071	79	342814	
8661	Jade	73781	78	7378	
8662	Cheryl	45943	65	4594	
8663	Jose	43881	91	4388	
8664	bored	662997	59	66299	
8665	Nina	922570	87	92257	
8666	Derriennic	4941	89	494	
8667	Jennifer	266567	71	26656	
8668	Roxana	2894415	100	868324	
8669	Onoda	1005583	96	201116	
8670	DelDuca	584	88	58	
8671	NET	89479	95	8947	
8672	Star	150062	73	15006	
8673	Kaboli	4497	55	449	
8674	Sophie	272673	119	27267	
8675	streetz	25120	70	2512	
8676	Ryan	524045	94	52404	
8677	Tuttle	11653	57	1165	
8678	chrishaynes	26778	70	2677	
8679	t	1037820	53	207564	
8680	garageland	169545	54	16954	
8681	Rolls	201678	88	20167	
8682	Jobs	204	72	20	
8683	designedbylisa	18962	74	1896	
8684	Derek	298924	107	29892	
8685	Gary	48827	89	4882	
8686	Six	109665	80	10966	
8687	Zeelandt	387364	57	38736	
8688	uno	47368	66	4736	
8689	Lucas	80169	86	8016	
8690	michele	297138	88	29713	
8691	Vyona	627721	71	62772	
8692	Enagri	2463137	66	738941	
8693	David	6087	74	608	
8694	Ike	133371	46	13337	
8695	McEvoy	3525	105	352	
8696	Ellis	401917	82	40191	
8697	Adriana	645395	55	64539	
8698	StHallettWines	1674712	80	334942	
8699	Ridder	531530	92	53153	
8700	Mo	228531	61	22853	
8701	Nick	425068	52	42506	
8702	Tayts	95407	77	9540	
8703	naz	2889317	53	866795	
8704	Parker	1001384	102	200276	
8705	Tunc	434539	72	43453	
8706	Andrew	1811894	80	362378	
8707	com	208578	55	20857	
8708	Alan	24175	53	2417	
8709	maketick	410657	73	41065	
8710	Issues	590718	57	59071	
8711	Andrea	4785209	72	1914083	
8712	yaroslavik	662085	86	66208	
8713	Timson	2306299	63	691889	
8714	deesie	909221	76	90922	
8715	Djtraceman	25073	81	2507	
8716	Hoang	632458	94	63245	
8717	Ayu	488893	62	48889	
8718	Da	14606	78	1460	
8719	Brown	242356	56	24235	
8720	Dinsmore	255757	76	25575	
8721	Tatsuya	1656991	64	331398	
8722	Ms	901639	96	90163	
8723	Dj	86608	52	8660	
8724	P	186232	70	18623	
8725	Marie	87407	96	8740	
8726	Janxi	275128	62	27512	
8727	Mandela	484822	87	48482	
8728	Rusticae	1026448	116	205289	
8729	Okky	180941	92	18094	
8730	janis	5234	78	523	
8731	Liza	494599	31	49459	
8732	Gabriel	721279	90	72127	
8733	Monsieur	615237	70	61523	
8734	pico	688146	95	68814	
8735	Edison	111849	56	11184	
8736	Ashwell	371329	56	37132	
8737	Melanie	210082	79	21008	
8738	timhuelva	2777827	71	833348	
8739	Ainsworth	9726	56	972	
8740	CarLissIa	406561	64	40656	
8741	Investment	460610	79	46061	
8742	jon	129	81	12	
8743	Dollmaker	211453	90	21145	
8744	Angela	1270339	70	254067	
8745	Win	13446	64	1344	
8746	Sports	1356561	97	271312	
8747	paddyellis	253598	42	25359	
8748	Affendy	1384227	73	276845	
8749	Ronan	52294	97	5229	
8750	Town	462465	87	46246	
8751	Ardeene	644356	81	64435	
8752	reksadana	76419	89	7641	
8753	Stein	1484799	42	296959	
8754	Lindsay	485955	91	48595	
8755	Nancy	217005	76	21700	
8756	Margarita	402881	81	40288	
8757	Nancy	190726	60	19072	
8758	ALS	495746	73	49574	
8759	S	325036	54	32503	
8760	jmaza	746464	95	74646	
8761	Shanks	728912	84	72891	
8762	Linda	867815	86	86781	
8763	Kyle	15088	54	1508	
8764	Kyle	16720	83	1672	
8765	Macdonald	50852	67	5085	
8766	Len	21728	68	2172	
8767	pin	595387	56	59538	
8768	Jesse	70173	66	7017	
8769	JD	380378	71	38037	
8770	Violet	3413	51	341	
8771	Dearborn	97036	56	9703	
8772	Abhishek	87918	73	8791	
8773	NEWELL	33803	63	3380	
8774	HitmanDiz	183684	88	18368	
8775	BreakthruBasketball	2045734	66	613720	
8776	Baker	30535	93	3053	
8777	Kohlbach	968941	106	96894	
8778	sappy	113642	59	11364	
8779	Alice	100882	105	10088	
8780	Phresh	733981	95	73398	
8781	Ross	23195	67	2319	
8782	li	5370	66	537	
8783	bryanthewitt	382818	68	38281	
8784	Red	65540	74	6554	
8785	vkthor	21202	106	2120	
8786	Zamaludin	259994	87	25999	
8787	Sosa	190963	74	19096	
8788	colectivoostal	75240	99	7524	
8789	Lola	88203	79	8820	
8790	Len	954019	75	95401	
8791	Vogt	442449	84	44244	
8792	SAMIR	291151	60	29115	
8793	Jay	1558779	115	311755	
8794	Lucy	808502	80	80850	
8795	Simpson	87092	63	8709	
8796	slone	124646	81	12464	
8797	algaebiofuels	41609	83	4160	
8798	Tamera	335488	60	33548	
8799	vibe	682568	101	68256	
8800	Katie	317493	79	31749	
8801	Jaz	526112	70	52611	
8802	Torrance	401192	51	40119	
8803	Lalonde	8680	49	868	
8804	Whitehead	634035	101	63403	
8805	Casey	53969	89	5396	
8806	Vyona	1512929	74	302585	
8807	smith	56455	44	5645	
8808	Harris	29462	110	2946	
8809	Farah	2006736	71	602020	
8810	Brock	23937	90	2393	
8811	Nomen	861302	77	86130	
8812	sarah	111571	67	11157	
8813	BioSpace	105373	66	10537	
8814	its	432670	66	43267	
8815	Te	299084	101	29908	
8816	Enagri	894421	88	89442	
8817	SCGates	377296	65	37729	
8818	Gordon	33794	80	3379	
8819	trott	12331	59	1233	
8820	Rain	26905	63	2690	
8821	Lockwood	80347	52	8034	
8822	Ted	457186	81	45718	
8823	Baker	1866808	85	373361	
8824	Provan	341222	63	34122	
8825	Baird	311292	86	31129	
8826	Koo	234908	116	23490	
8827	JR	2107192	87	632157	
8828	Dearborn	87053	78	8705	
8829	Kompasiana	3353	51	335	
8830	igossip	97731	73	9773	
8831	aruru	1198145	81	239629	
8832	Kenan	1561525	123	312305	
8833	Shanks	207481	66	20748	
8834	smith	5438	87	543	
8835	sappy	209035	79	20903	
8836	Oneindia	20404	89	2040	
8837	Irisys	22493	106	2249	
8838	Adriana	84246	81	8424	
8839	fm	157617	100	15761	
8840	Mark	448054	88	44805	
8841	Leo	142051	74	14205	
8842	Kuseta	613292	49	61329	
8843	Carol	2809	62	280	
8844	Joe	1338972	35	267794	
8845	Vinny	767229	80	76722	
8846	Su	471877	55	47187	
8847	Gavin	474979	87	47497	
8848	Alejandra	375283	94	37528	
8849	Sallar	244479	56	24447	
8850	Nunyaaaaa	5485	73	548	
8851	Pearman	59890	83	5989	
8852	Keke	68342	53	6834	
8853	SHURE	309773	45	30977	
8854	Slick	358564	101	35856	
8855	Danijel	118672	80	11867	
8856	Hutton	154598	79	15459	
8857	Ayu	572313	74	57231	
8858	Adrian	278467	70	27846	
8859	SHADE	515997	86	51599	
8860	Ted	220439	84	22043	
8861	Ilona	144846	82	14484	
8862	Becs	133529	85	13352	
8863	z	429113	69	42911	
8864	Connie	4479	103	447	
8865	Netmums	747813	117	74781	
8866	Shaw	204123	61	20412	
8867	Zamaludin	226239	74	22623	
8868	Niner	1201000	101	240200	
8869	Alyy	41774	104	4177	
8870	Thank	316140	107	31614	
8871	Software	68510	82	6851	
8872	Bender	291827	58	29182	
8873	Olivia	367654	73	36765	
8874	net	18451	55	1845	
8875	Brittany	1471468	73	294293	
8876	Vincentius	192961	60	19296	
8877	Ike	657733	75	65773	
8878	John	324624	93	32462	
8879	delma	631985	85	63198	
8880	Lover	674835	91	67483	
8881	Erica	950829	76	95082	
8882	Andrade	932126	60	93212	
8883	iTunes	595070	90	59507	
8884	Cammy	388743	61	38874	
8885	Vassiliki	1032911	81	206582	
8886	Lewis	2020026	67	606007	
8887	Haru	218937	79	21893	
8888	U	485820	68	48582	
8889	kortes	3711622	92	1855811	
8890	Susan	3736	83	373	
8891	Erick	15822	65	1582	
8892	Derriennic	900551	91	90055	
8893	Tayts	142147	79	14214	
8894	Stewart	223843	41	22384	
8895	WordamouPH	1440367	94	288073	
8896	ZOLENGTHE	790327	56	79032	
8897	Caroline	209417	80	20941	
8898	Kelly	560724	82	56072	
8899	Raquel	2742580	115	822774	
8900	smith	833803	106	83380	
8901	John	446925	59	44692	
8902	Christian	369334	68	36933	
8903	mysupranee	2128595	62	638578	
8904	Chad	1481445	67	296289	
8905	scrogginsdata	76919	78	7691	
8906	Costello	873390	69	87339	
8907	redaktionen	101831	104	10183	
8908	Lewis	714013	74	71401	
8909	Diana	13953	82	1395	
8910	Manuel	1189187	92	237837	
8911	andreidore	542071	71	54207	
8912	Roxy	209552	52	20955	
8913	DJTJ	1364578	91	272915	
8914	Townsend	107999	70	10799	
8915	colectivoostal	418417	85	41841	
8916	on	290299	102	29029	
8917	Zeelandt	100162	70	10016	
8918	Hache	86123	117	8612	
8919	Jessie	910495	87	91049	
8920	Nguyen	811154	59	81115	
8921	kelly	316476	74	31647	
8922	weatherusa	612710	110	61271	
8923	Osborn	534328	58	53432	
8924	michelle	1396176	99	279235	
8925	Mikael	211787	79	21178	
8926	Joana	435358	102	43535	
8927	punkroyaltee	1801099	137	360219	
8928	Rico	1148666	44	229733	
8929	Arsenijevic	308589	42	30858	
8930	ANDRE	160333	110	16033	
8931	Kotarski	789	100	78	
8932	Town	68401	73	6840	
8933	Kompasiana	32642	64	3264	
8934	josephcorreia	142629	72	14262	
8935	NET	629537	55	62953	
8936	Luther	44940	93	4494	
8937	Wood	56158	108	5615	
8938	Plinio	489378	91	48937	
8939	Traffic	463403	110	46340	
8940	brianvann	70669	85	7066	
8941	EHS	751117	69	75111	
8942	Of	99675	96	9967	
8943	Browitt	171296	87	17129	
8944	HypeScience	147605	56	14760	
8945	b	102570	87	10257	
8946	net	1439057	77	287811	
8947	Da	541537	51	54153	
8948	redaktionen	39667	79	3966	
8949	DJTJ	351238	81	35123	
8950	Felipe	640267	77	64026	
8951	Ubbergen	210395	101	21039	
8952	Nita	764676	41	76467	
8953	Ka	518769	61	51876	
8954	redaktionen	519524	78	51952	
8955	Vito	717514	67	71751	
8956	Ainsworth	423778	104	42377	
8957	wendy	48021	73	4802	
8958	Moore	407879	81	40787	
8959	BILL	382549	41	38254	
8960	Lerman	42212	38	4221	
8961	Lola	980798	66	98079	
8962	Harriet	34978	109	3497	
8963	brianvann	372695	71	37269	
8964	Armstrongd	20255	82	2025	
8965	May	58739	107	5873	
8966	LV	56322	79	5632	
8967	FM	439166	67	43916	
8968	Sivinjski	1109478	41	221895	
8969	Times	1035314	92	207062	
8970	Lyd	845907	76	84590	
8971	Okky	51338	87	5133	
8972	Myers	964754	85	96475	
8973	net	101873	60	10187	
8974	Dyamonn	171853	89	17185	
8975	Morgan	374390	66	37439	
8976	alf	487059	55	48705	
8977	Sanchez	838703	72	83870	
8978	Aaron	2037999	68	611399	
8979	Prufrock	473987	55	47398	
8980	jaccoy	122959	61	12295	
8981	Buffalo	275863	86	27586	
8982	deesie	51245	88	5124	
8983	VEE	378471	69	37847	
8984	NatureBoi	578802	83	57880	
8985	NYTimes	546387	96	54638	
8986	Lynne	6761	83	676	
8987	Erick	353078	69	35307	
8988	kramer	322042	56	32204	
8989	Yuna	226239	83	22623	
8990	Jessica	8190	70	819	
8991	Oswald	444012	96	44401	
8992	B	48049	89	4804	
8993	Tatum	60649	66	6064	
8994	DJTJ	171347	86	17134	
8995	Engman	521708	118	52170	
8996	Marci	35491	77	3549	
8997	Turner	26093	109	2609	
8998	Robinson	262512	67	26251	
8999	Mokiwa	197058	93	19705	
9000	Trust	1689560	88	337912	
9001	Segundo	440762	43	44076	
9002	ALS	44871	81	4487	
9003	Software	525530	57	52553	
9004	zinas	601473	69	60147	
9005	Ibrhm	1260053	79	252010	
9006	Fichtner	128973	82	12897	
9007	Callum	118626	61	11862	
9008	YOSHIE	98235	80	9823	
9009	Geneva	218586	84	21858	
9010	Sacca	1229427	87	245885	
9011	CristalOnAir	82292	64	8229	
9012	JaColby	625589	73	62558	
9013	vkthor	250236	90	25023	
9014	Sharon	178576	82	17857	
9015	DjB	930701	68	93070	
9016	Erica	1386322	61	277264	
9017	Ardeene	1302610	108	260522	
9018	Stella	590659	90	59065	
9019	Looking	89547	83	8954	
9020	Programme	49507	98	4950	
9021	it	4326	86	432	
9022	uo	8509	112	850	
9023	Turner	38391	112	3839	
9024	Ariel	68913	71	6891	
9025	Diana	456639	116	45663	
9026	tips	1453532	95	290706	
9027	Miller	218013	69	21801	
9028	Dickwolf	184014	86	18401	
9029	Desroses	246584	67	24658	
9030	Puisi	492524	105	49252	
9031	Laura	183022	98	18302	
9032	Kirsty	791655	95	79165	
9033	Onoda	105626	92	10562	
9034	Oren	10005	82	1000	
9035	Dixon	231481	89	23148	
9036	R	179453	92	17945	
9037	Barker	618356	128	61835	
9038	Jessie	1242944	97	248588	
9039	Onoda	992328	73	99232	
9040	Faye	64108	81	6410	
9041	Haak	1821398	87	364279	
9042	Maarten	770688	79	77068	
9043	Lisa	523781	54	52378	
9044	Gilmore	1230242	70	246048	
9045	One	1634013	66	326802	
9046	Corinne	645132	103	64513	
9047	Joy	1307410	91	261482	
9048	Travis	604156	85	60415	
9049	Navarro	600387	86	60038	
9050	BridalPartyTees	1523324	112	304664	
9051	weatherusa	1533910	101	306782	
9052	Fogarty	219116	89	21911	
9053	Internet	10988	53	1098	
9054	Monteleone	64730	62	6473	
9055	v	46062	96	4606	
9056	Pop	453	123	45	
9057	Emanuelle	293794	94	29379	
9058	Manousos	3241	75	324	
9059	Dailey	340830	79	34083	
9060	Frsh	432034	87	43203	
9061	Cocchi	1213038	95	242607	
9062	Sharon	270404	42	27040	
9063	Koo	630811	92	63081	
9064	Progress	38170	93	3817	
9065	Nguyen	518900	87	51890	
9066	Haddon	78554	94	7855	
9067	jaccoy	120705	48	12070	
9068	e	14282	91	1428	
9069	Lee	83810	61	8381	
9070	Amos	561360	93	56136	
9071	Tatjana	210266	73	21026	
9072	Pearman	20010	71	2001	
9073	Res	283786	99	28378	
9074	Mogwai	1841439	82	368287	
9075	Yo	64553	52	6455	
9076	katrin	582021	120	58202	
9077	michelle	1693040	92	338608	
9078	Waters	68354	107	6835	
9079	Alhady	3706	40	370	
9080	Burda	925289	44	92528	
9081	Man	445712	69	44571	
9082	Ibrhm	56685	99	5668	
9083	Ripoll	2675424	108	802627	
9084	chrishaynes	313460	84	31346	
9085	sho	407951	116	40795	
9086	Matthew	3111288	56	1555644	
9087	Looking	67124	61	6712	
9088	Turner	684354	91	68435	
9089	SKI	303528	100	30352	
9090	Powery	137282	82	13728	
9091	NatureBoi	119957	72	11995	
9092	Binnenland	758721	63	75872	
9093	o	120272	56	12027	
9094	Health	1555626	81	311125	
9095	Delia	787326	104	78732	
9096	Dee	1774346	104	354869	
9097	JaColby	471311	81	47131	
9098	Emma	85641	91	8564	
9099	Malaysia	1011701	107	202340	
9100	ja	156049	69	15604	
9101	Guess	4567	85	456	
9102	maketick	224127	105	22412	
9103	GHTAKEOVER	351157	52	35115	
9104	Debbie	14805	73	1480	
9105	j	42637	64	4263	
9106	Oswald	35928	70	3592	
9107	Fre	529623	89	52962	
9108	Eric	53294	91	5329	
9109	Baird	1047968	81	209593	
9110	Vito	604220	135	60422	
9111	Aika	1627220	87	325444	
9112	erika	127690	63	12769	
9113	ALS	60096	104	6009	
9114	davevanz	182994	77	18299	
9115	Naomi	78003	98	7800	
9116	iTunes	376443	55	37644	
9117	kouko	642465	67	64246	
9118	Nita	1067537	119	213507	
9119	Barker	594246	57	59424	
9120	Cox	200307	60	20030	
9121	Engel	503308	62	50330	
9122	Shao	293652	60	29365	
9123	Marc	1554347	69	310869	
9124	Turner	94612	51	9461	
9125	zinas	286730	107	28673	
9126	Miss	242950	56	24295	
9127	Janxi	357139	68	35713	
9128	Phil	503648	72	50364	
9129	Christou	563814	63	56381	
9130	Louise	598279	77	59827	
9131	valetmag	9633	82	963	
9132	Ellis	343928	90	34392	
9133	Roberto	95455	36	9545	
9134	Tatum	110435	82	11043	
9135	One	413853	93	41385	
9136	Sosa	1608065	69	321613	
9137	PodcastJournal	154456	86	15445	
9138	Puntpop	24579	72	2457	
9139	Klein	498891	95	49889	
9140	Opionionated	219777	58	21977	
9141	Hache	75731	105	7573	
9142	Kannan	790419	98	79041	
9143	Affendy	65126	70	6512	
9144	SHURE	521546	62	52154	
9145	annkempster	258834	81	25883	
9146	Denis	414704	69	41470	
9147	Whitfield	74720	57	7472	
9148	Pearman	539524	76	53952	
9149	Liberty	86609	66	8660	
9150	ja	767649	58	76764	
9151	Emanuelle	122412	59	12241	
9152	la	578791	90	57879	
9153	Morning	37107	65	3710	
9154	erika	189476	100	18947	
9155	Lisa	880138	66	88013	
9156	This	887342	83	88734	
9157	Provan	85824	33	8582	
9158	Miguel	352874	97	35287	
9159	SportsCenter	773797	106	77379	
9160	Katie	1065920	41	213184	
9161	Exit	1018901	125	203780	
9162	HANNAH	985501	87	98550	
9163	carolmoraes	940004	83	94000	
9164	Wood	2425704	74	727711	
9165	Stephane	132644	79	13264	
9166	mamiko	752938	89	75293	
9167	Castro	300254	73	30025	
9168	Roxana	459203	100	45920	
9169	Carol	501305	81	50130	
9170	Alejandra	1066154	72	213230	
9171	TipOff	92186	120	9218	
9172	Engraved	428030	121	42803	
9173	Connor	205322	82	20532	
9174	Eduardo	810728	100	81072	
9175	Stewart	19513	53	1951	
9176	Roseli	55329	80	5532	
9177	SportsCenter	96051	67	9605	
9178	jaccoy	701860	68	70186	
9179	Good	5439	91	543	
9180	News	227724	102	22772	
9181	One	213858	99	21385	
9182	Phifer	157047	97	15704	
9183	deesie	27691	116	2769	
9184	ientile	2765839	79	829751	
9185	Nomen	69569	123	6956	
9186	Porsha	69133	91	6913	
9187	North	3669	95	366	
9188	Samvirke	71685	125	7168	
9189	Rochelle	304130	104	30413	
9190	michelle	1835822	111	367164	
9191	in	955538	90	95553	
9192	Omar	14114	97	1411	
9193	Shutler	105381	28	10538	
9194	Jones	614701	88	61470	
9195	sungmi	375126	113	37512	
9196	DaNdRiDgE	1731648	64	346329	
9197	Benjamin	118019	55	11801	
9198	Mylles	110991	49	11099	
9199	Leanna	49230	69	4923	
9200	Manousos	100407	83	10040	
9201	track	60513	51	6051	
9202	Dayandante	26426	86	2642	
9203	Jocelyn	108986	57	10898	
9204	Victoria	1515382	109	303076	
9205	Rust	666445	86	66644	
9206	UK	478183	117	47818	
9207	Bobby	311966	59	31196	
9208	EHS	6937	74	693	
9209	Colin	310774	88	31077	
9210	Yan	33508	54	3350	
9211	Dollmaker	381325	109	38132	
9212	Amy	420797	102	42079	
9213	Myers	715163	67	71516	
9214	AIMEE	488702	80	48870	
9215	Precious	37819	94	3781	
9216	Solomon	466515	96	46651	
9217	sidney	284586	100	28458	
9218	Kid	659094	82	65909	
9219	Alexes	1611408	96	322281	
9220	Pretty	77951	106	7795	
9221	Su	980969	71	98096	
9222	Yuliana	1087598	80	217519	
9223	NEWELL	180233	80	18023	
9224	iAm	417339	94	41733	
9225	timhuelva	30180	74	3018	
9226	Midshipmen	505740	66	50574	
9227	Emperor	105922	108	10592	
9228	Wessels	626364	55	62636	
9229	arryanggadha	771082	83	77108	
9230	t	1563	50	156	
9231	Derriennic	191038	96	19103	
9232	johnathanwills	290142	58	29014	
9233	Nescio	34056	61	3405	
9234	GreyBastard	19395	66	1939	
9235	De	264365	60	26436	
9236	PINERO	1648806	92	329761	
9237	Popchock	347236	71	34723	
9238	e	224445	84	22444	
9239	Cheryl	1099000	120	219800	
9240	Yuna	137529	69	13752	
9241	Langlois	465056	65	46505	
9242	C	158071	91	15807	
9243	McCrae	436466	76	43646	
9244	Maarten	1096439	73	219287	
9245	Klat	30616	56	3061	
9246	Carmy	197279	87	19727	
9247	TBC	268420	53	26842	
9248	Ali	400611	58	40061	
9249	Simon	19476	84	1947	
9250	UnKnown	383847	114	38384	
9251	Kompasiana	433167	99	43316	
9252	Gattet	665089	102	66508	
9253	Brand	290195	64	29019	
9254	Miguel	485033	59	48503	
9255	Bodensee	716492	76	71649	
9256	Osborn	375687	82	37568	
9257	Kayluh	2501120	50	750336	
9258	ALLAGUY	361501	93	36150	
9259	U	186974	104	18697	
9260	Harriet	124261	95	12426	
9261	tears	504755	95	50475	
9262	Dela	8904	59	890	
9263	Rupert	46061	64	4606	
9264	Bernal	738	77	73	
